logFC	AveExpr	t	P.Value	adj.P.Val	B
TACR1	-0.0230724027669345	6.45818595250665	-0.338984678946628	0.73886464704989	0.966068347465583	-6.4301597693231
FTSJ3	-0.0292528876476972	8.80287087337903	-0.338952015851352	0.738888807880031	0.966068347465583	-6.43017116088231
SNORD24	-0.0210094410583261	6.51939534375285	-0.338913971157416	0.738916949823636	0.966068347465583	-6.4301844279598
ZNF138	-0.0325267126938611	7.40907233348226	-0.338844402011657	0.738968411627195	0.966068347465583	-6.43020868455597
HLA-A	0.0302637893918671	11.9652222763855	0.33868279190353	0.739087963053159	0.966068347465583	-6.43026501402088
RIOX1	0.0208843831176271	6.53190648983873	0.338654848854858	0.739108634682373	0.966068347465583	-6.43027475092907
MIR100	-0.022069938488479	6.64196013897631	-0.338611829510646	0.739140459813318	0.966068347465583	-6.43028973970645
PNLIPRP3	0.0212693836570939	6.28133645748622	0.338484671865692	0.739234532178436	0.966068347465583	-6.4303340329301
IFIT1B	0.0255388604117508	6.2805313696049	0.338466026013228	0.739248326905598	0.966068347465583	-6.43034052651969
LOC100507521	-0.0272251175413327	6.89627562232141	-0.338352591207561	0.739332251146763	0.966068347465583	-6.43038002363398
RNU4ATAC	-0.03863572341929	7.56764089880092	-0.338340522470239	0.739341180348525	0.966068347465583	-6.43038422510582
BAX	-0.0329860420898935	8.14888287967119	-0.338311416421354	0.739362714969928	0.966068347465583	-6.43039435714407
ZMAT4	-0.0260286887137129	6.42038799639701	-0.338254084994238	0.739405133286082	0.966068347465583	-6.43041431213858
DUOX1	0.0234897527587581	6.56690503916274	0.338239561031908	0.739415879397603	0.966068347465583	-6.43041936687474
DIRAS1	-0.028426345876329	7.07951993290529	-0.338214955582688	0.739434084811361	0.966068347465583	-6.4304279297557
IL11RA	-0.0309183222581417	8.60104174426599	-0.338132888303613	0.739494807017016	0.966087387050313	-6.43045648534381
BRPF1	0.028176603833618	11.0366834700468	0.337951988324598	0.739628662556248	0.966201960808268	-6.43051940597361
TRMT61B	-0.0314906974562952	8.28729677013705	-0.337623037483354	0.739872089262361	0.966304777635687	-6.43063373657334
CENPL	-0.0475181715491395	8.50615994000228	-0.337525355145092	0.739944380591348	0.966304777635687	-6.43066766603757
FLJ43315	0.0283067505411685	7.28513905561975	0.337468300846314	0.739986605670826	0.966304777635687	-6.43068747907982
ZSCAN10	-0.0221966294724103	6.37326484959004	-0.337451801110949	0.739998817051159	0.966304777635687	-6.43069320826821
GJB3	0.0180024514817925	6.61244035138855	0.337410226858483	0.740029586286876	0.966304777635687	-6.43070764283396
PIGL	0.0219626122604879	7.06221629431521	0.337364793676599	0.740063212048157	0.966304777635687	-6.43072341521318
KCNC1	-0.0233237289755692	6.67685446393951	-0.337006676786295	0.740328278579904	0.966304777635687	-6.43084766414516
LOC729966	-0.0224863693010313	6.56040626292475	-0.336966912588284	0.740357712830744	0.966304777635687	-6.43086145233759
USF1	-0.0246741077866055	9.59314993834091	-0.33694855534353	0.74037130136881	0.966304777635687	-6.43086781715095
OR2A9P	0.0216632187982615	6.83158728945772	0.336874460532636	0.740426149287647	0.966304777635687	-6.43089350378575
PRPH	-0.0448411611788924	8.78549004492515	-0.336832483295102	0.74045722314408	0.966304777635687	-6.43090805366846
TIMM29	-0.0221641049397832	8.84094044774977	-0.336746033197234	0.74052121971141	0.966304777635687	-6.43093801281779
SCP2D1	-0.0228345330173774	6.49608406518009	-0.336646466376749	0.74059492864904	0.966304777635687	-6.43097250815041
ADM2	0.04261300315064	9.99267677943415	0.336582879649896	0.740642003021799	0.966304777635687	-6.43099453276866
KBTBD11	-0.0317517115256134	9.15885092222016	-0.336527217636466	0.740683211460563	0.966304777635687	-6.43101380912575
SLC35B2	-0.0423370457457661	11.4102321192481	-0.336453794745503	0.740737570110531	0.966304777635687	-6.43103923145798
ANP32D	0.0240644048968912	6.48655719377777	0.33644156118127	0.740746627369351	0.966304777635687	-6.43104346674065
CHGB	-0.023616765701691	6.30627266515245	-0.336431802493768	0.740753852353099	0.966304777635687	-6.4310468451075
XIST	-0.0253153964744905	7.85386124216776	-0.336430265315611	0.740754990427192	0.966304777635687	-6.43104737725547
NCAPH	-0.0288190588787725	6.60342902789222	-0.336081965719422	0.74101287550069	0.966304777635687	-6.43116789151586
MIR633	-0.0250197714531177	6.39814095750763	-0.33604191939336	0.741042528304594	0.966304777635687	-6.4311817399527
C15orf40	0.0289890272785902	7.52931991436493	0.335945459680507	0.741113954832521	0.966304777635687	-6.43121509004532
XRCC6	-0.0324549400931495	12.3601734643007	-0.335756677352946	0.741253751500458	0.966304777635687	-6.43128033254196
DLX5	0.020461575409934	6.55932770145964	0.335659364235506	0.741325817237972	0.966304777635687	-6.43131394947998
FEZ1	0.0207858288595517	7.40896574421566	0.335530698350049	0.741421105236898	0.966304777635687	-6.43135838251698
SRPK3	-0.0257153610826801	6.3494324661785	-0.335519264433011	0.741429573231652	0.966304777635687	-6.43136233025394
DELE1	-0.0320263314454561	8.7591056156678	-0.335411092029176	0.741509687745139	0.966304777635687	-6.43139967188661
DLGAP1-AS1	0.0266867757197256	7.2375780010848	0.335368320458981	0.741541366017632	0.966304777635687	-6.43141443356169
ZNF677	0.0229479435247582	6.54994831606008	0.33530211612494	0.741590400441194	0.966304777635687	-6.43143727888333
TRIB3	0.0546898824430837	10.9832808657631	0.335246479743831	0.741631608567493	0.966304777635687	-6.43145647405089
SPDYC	0.0196227780725566	6.63611166121647	0.335230765109235	0.741643248052131	0.966304777635687	-6.43146189520485
LINC02085	0.0286884398948359	6.39273287783789	0.335210085357613	0.741658565188272	0.966304777635687	-6.43146902881747
LHX9	0.0201776191273302	6.65184689676261	0.335203662508978	0.74166332250448	0.966304777635687	-6.43147124433186
TRMT6	-0.0271744793762725	6.81812216969902	-0.335200123780281	0.741665943597072	0.966304777635687	-6.43147246497241
CD6	0.0179126441969411	6.35089491668155	0.335191693873886	0.7416721875377	0.966304777635687	-6.43147537271279
HIST1H2AK	-0.0198099571352017	6.55518040588057	-0.335129365064135	0.741718354390443	0.966304777635687	-6.43149686964554
TRIM43	-0.0359269313623232	6.93053984754509	-0.335123979872752	0.741722343241012	0.966304777635687	-6.43149872678935
TTN-AS1	-0.0240141876759861	6.34198449805166	-0.33507138660256	0.74176129985869	0.966304777635687	-6.43151686262264
KLK1	-0.0232354314948564	6.54761673766359	-0.334988884892148	0.741822411559442	0.966304777635687	-6.43154530618192
CYP2A13	0.0210078656561619	6.63201304232203	0.334976562978024	0.741831538954738	0.966304777635687	-6.43154955373237
PCDHGB7	-0.0248272669833396	6.56382482641654	-0.334966261147363	0.74183917001392	0.966304777635687	-6.43155310481117
AGGF1	-0.0196652502169243	9.59063139653913	-0.334957823266549	0.741845420376868	0.966304777635687	-6.43155601329938
SNORD46	-0.0252180129657411	7.23972884679661	-0.334950513723452	0.741850834938325	0.966304777635687	-6.43155853279776
RPUSD1	-0.0299142089673161	9.737307432551	-0.33489232346807	0.741893940006476	0.966304777635687	-6.43157858823955
CRYM-AS1	-0.0236612647267007	7.01352918062841	-0.334889763302777	0.741895836497236	0.966304777635687	-6.43157947052908
SCRN2	-0.0251813719354468	6.90660337402996	-0.334858078790563	0.741919307539369	0.966304777635687	-6.43159038916148
FAM118B	-0.0174382642186215	7.98160732290447	-0.334803468319817	0.741959762136001	0.966304777635687	-6.43160920579581
CCDC81	0.022981141965345	6.6915479395644	0.334790622496807	0.741969278237236	0.966304777635687	-6.43161363152473
PPA1	0.0198839241261357	13.685240579285	0.334691382242229	0.742042796217833	0.966304777635687	-6.43164781679641
C1orf21	-0.0240240330403321	7.49107169474429	-0.334665398987726	0.742062045247027	0.966304777635687	-6.43165676559193
GMIP	-0.0338058555824983	7.74715629941824	-0.334576059014672	0.742128231824759	0.966304777635687	-6.43168752960933
KCTD7	0.0205144815636364	6.68887798985876	0.334572196456523	0.742131093407254	0.966304777635687	-6.43168885948978
MIR129-1	-0.0207794113461404	6.41759771057892	-0.334541510860337	0.742153827019517	0.966304777635687	-6.43169942401589
NLGN4X	0.047133116861799	10.7077296841322	0.334435221093433	0.742232574345484	0.966310103159678	-6.43173601037659
RFFL	0.0185701734744894	6.61051876883158	0.334401650873686	0.742257446261428	0.966310103159678	-6.43174756331284
FPR1	-0.0225001390569206	7.01129673399269	-0.334301857680083	0.742331384002116	0.966310103159678	-6.43178189962844
CDC37L1	-0.0197719518901645	6.3476538329486	-0.334252089199794	0.742368258920498	0.966310103159678	-6.43179901992693
DCX	-0.0228156333774372	6.64072191341505	-0.334193595115681	0.742411599718994	0.966310103159678	-6.43181913860888
BCAS1	-0.0260511129473437	6.6124976156237	-0.33415406222072	0.742440891857094	0.966310103159678	-6.43183273373917
CASP8AP2	-0.0208983432867882	6.32636285694964	-0.334087208113852	0.742490428739934	0.966310103159678	-6.43185572086399
TMEM217	0.0262898247642553	6.74682637290388	0.333855490305448	0.742662133684593	0.966310103159678	-6.43193535963219
XKR9	-0.0199689642734064	6.52897095246187	-0.333731175783631	0.742754257610452	0.966310103159678	-6.43197806265193
FOXK1	0.0617391216986505	11.0900285384062	0.333680032193447	0.742792159003799	0.966310103159678	-6.43199562632444
KCNT2	-0.0258322530562092	6.49737022464577	-0.333666333403227	0.742802310992543	0.966310103159678	-6.43200033029627
NUDT10	0.0223439071204776	6.65637591052079	0.333574124837258	0.742870646789027	0.966310103159678	-6.43203198846398
SLC35G3	0.0225491084841654	6.53485632187123	0.333565216969335	0.742877248529931	0.966310103159678	-6.43203504636449
APOBEC4	0.0197345112316718	6.49993070282541	0.333552495092631	0.742886676919934	0.966310103159678	-6.43203941340153
MBLAC1	0.0298117415148385	7.40747725111351	0.333546260703073	0.742891297342946	0.966310103159678	-6.43204155341968
SNRPB2	0.0255558004251704	11.8529426434968	0.333495647232198	0.74292880830984	0.966310103159678	-6.4320589255522
MS4A5	0.0210053874679339	6.20621373278668	0.333476991826307	0.742942634487199	0.966310103159678	-6.4320653280174
ANAPC1P1	0.0239935235712556	6.72295073508445	0.333272505529839	0.743094192409814	0.966313230326312	-6.43213548378593
HS3ST5	-0.0211051586333388	6.42892476942334	-0.333233888361246	0.743122815293988	0.966313230326312	-6.43214872791421
LINC02346	0.0235583635494505	6.46804912799251	0.333223573988197	0.74313046032988	0.966313230326312	-6.43215226507119
LINC00689	-0.018566203647584	6.57105612823269	-0.333059164176176	0.743252324978023	0.966313230326312	-6.43220863232838
FKBP14	0.0924048246227702	9.82722981864227	0.333011459146347	0.743287686450028	0.966313230326312	-6.4322249826739
TRIM26	-0.0381148869155084	9.60798348063104	-0.332965823892394	0.743321514249181	0.966313230326312	-6.43224062146559
IGDCC3	-0.021358425777815	6.33908287106266	-0.332942999431137	0.743338433417849	0.966313230326312	-6.43224844241034
VTRNA1-2	0.0215514933459326	6.70806708901179	0.332893083139791	0.743375435514539	0.966313230326312	-6.43226554469744
PWWP2A	-0.0230535880641201	7.63023601700489	-0.332831485484149	0.743421097700194	0.966313230326312	-6.43228664575923
MTMR9LP	0.0267622461109021	6.64508026845247	0.332789630435418	0.743452125304056	0.966313230326312	-6.43230098154153
AGK	-0.0200677936667439	9.98898295127533	-0.332788722079466	0.743452798683271	0.966313230326312	-6.43230129264302
TRIM34	0.0189319027180606	6.50910577627155	0.332647452487997	0.743557526764989	0.966378466829061	-6.43234966566093
IFIT2	0.0248206821440755	7.03669231023976	0.332596479720566	0.743595315930186	0.966378466829061	-6.43236711459573
FMOD	-0.0245232467702445	6.74108733516583	-0.332455512144128	0.743699827149808	0.966438328601728	-6.43241535670749
TENT4B	-0.0353755187387215	10.0356374223996	-0.332377312087084	0.743757805708701	0.966438328601728	-6.43244210973497
OR4D1	-0.0240140550664378	6.58495857831125	-0.332220871749141	0.743873797411951	0.966438328601728	-6.43249561091702
VAMP4	0.0254150588249704	7.76858787975768	0.332218379558994	0.743875645282023	0.966438328601728	-6.43249646302246
OR4S2	0.0236308827883205	6.43342121360792	0.332169601707366	0.743911812642971	0.966438328601728	-6.43251313940202
IL6R	0.0430134762347336	7.94338469597961	0.332142123478271	0.743932187223909	0.966438328601728	-6.43252253271224
NOL9	0.024268441626818	6.78862202699533	0.332098492331913	0.743964539286178	0.966438328601728	-6.43253744625026
PAPPA	0.0204523637891203	6.7635180144333	0.331958878650006	0.744068064763677	0.966505265159292	-6.43258515453814
GEM	-0.0488056500388305	7.20902043597235	-0.331839557633946	0.744156546953507	0.966505265159292	-6.43262591280403
HAR1B	-0.0246984136356101	6.74885890407784	-0.331792684603191	0.744191306537339	0.966505265159292	-6.43264191997219
APCS	-0.0255191452851173	6.47362637853493	-0.331707557741627	0.744254435429862	0.966505265159292	-6.43267098514197
CASKIN2	0.0313237789764349	6.461515243116	0.3316874820585	0.744269323549895	0.966505265159292	-6.43267783858228
MIR101-2	0.022759882552533	6.47435538208466	0.33160743767856	0.744328685473854	0.966505265159292	-6.43270516007851
MCM3AP	0.0238175839751467	9.46765766517913	0.331551168250672	0.74437041658619	0.966505265159292	-6.43272436259172
IFNA7	-0.0185486629692369	6.64754268730638	-0.331530937698991	0.744385420376577	0.966505265159292	-6.43273126568705
MIR199A1	0.0192920981280276	6.46570455405331	0.331332104272964	0.744532888877102	0.966601646648116	-6.43279908977534
CXCR4	-0.0363908742497721	6.44632132562771	-0.331262963110803	0.744584171101168	0.966601646648116	-6.4328226651169
TCF21	-0.0261868731407704	6.7284250978129	-0.331226243361163	0.744611406761447	0.966601646648116	-6.43283518362484
TTC37	-0.0302324104214424	9.16676547355124	-0.331126761495839	0.744685195898868	0.966601646648116	-6.43286909213267
CNOT6L	0.0209370728772109	7.63137734666112	0.330964555460125	0.744805515210897	0.966601646648116	-6.43292435869479
NANOG	0.0261598630697044	6.33722758524657	0.330932760654564	0.744829100390576	0.966601646648116	-6.43293518863466
ITPRIP	0.0411190058654682	8.70278318736917	0.33089455510381	0.744857441365011	0.966601646648116	-6.43294820084332
SUSD4	0.0286315823053114	6.82557973978256	0.330860326213609	0.744882832763047	0.966601646648116	-6.43295985740523
MROH1	-0.0359053692812212	7.32576063771407	-0.330567863680373	0.745099797296396	0.966601646648116	-6.4330594062691
MORC2-AS1	0.0563863836820646	7.52120537081903	0.33055802911323	0.745107093494536	0.966601646648116	-6.43306275226527
FOXE3	-0.0277332589205059	6.58280795420295	-0.330480418543863	0.745164673121864	0.966601646648116	-6.43308915411651
COPB1	-0.0264412878979989	11.2955117480148	-0.330470648788345	0.74517192145726	0.966601646648116	-6.43309247719471
CNOT7	0.0305260308529505	11.0167526645788	0.330385285081529	0.745235255183458	0.966601646648116	-6.43312150862619
ANKRD37	0.0248557196366708	8.96914310335677	0.330333565342793	0.745273628422187	0.966601646648116	-6.43313909444575
PSMB2	-0.0195760126031992	12.102141710256	-0.330323099861614	0.745281393325144	0.966601646648116	-6.43314265260319
SNORD37	0.0196586923863764	6.60291351195553	0.330267767852682	0.745322447586271	0.966601646648116	-6.4331614630763
L3MBTL3	0.0292193555317279	7.68739965348189	0.330235745394725	0.745346207401803	0.966601646648116	-6.43317234789694
TXNIP	-0.0429742276486138	11.2574836989658	-0.330126421502871	0.745427324827368	0.966601646648116	-6.43320950056328
CTRB2	0.0190096979826668	6.93144823498186	0.330035224257091	0.745494994790163	0.966601646648116	-6.43324048377879
LINC00965	-0.0266007799769756	8.53523735602746	-0.330010196690867	0.745513566060323	0.966601646648116	-6.43324898512957
NDUFS4	-0.0196087099339834	12.3060226460109	-0.329938066124871	0.745567090195819	0.966601646648116	-6.43327348284443
NCK1	0.0277363059341482	10.5048292826604	0.329933146610581	0.745570740746333	0.966601646648116	-6.43327515346733
TXNRD1	0.044902782315198	12.104051845516	0.329872720403017	0.745615580829021	0.966601646648116	-6.43329567165999
C11orf53	0.0229618303194483	6.62445618100622	0.32982936671149	0.745647752600827	0.966601646648116	-6.43331039046128
G6PC	-0.0217237714632601	6.7672175423833	-0.329816921488134	0.745656988002762	0.966601646648116	-6.433314615326
GNL1	0.0212788206688312	9.26705154258022	0.329793686094982	0.745674230724616	0.966601646648116	-6.43332250278216
IL19	-0.0212919248586507	6.52340904000214	-0.32962713829641	0.745797828031171	0.966601646648116	-6.4333790228295
MIR943	-0.0232911412169363	6.46357873551168	-0.329625655903177	0.745798928166733	0.966601646648116	-6.43337952577143
